60.290000 5.930000 0.404936
180.000000 8.080000 0.0260744
262.210000 11.430000 0.642096
124.790000 12.240000 0.0235541
306.940000 16.900000 2.88649
103.350000 20.010000 0.0737964
157.140000 27.620000 0.405774
245.840000 34.030000 0.0310076
11.660000 43.020000 0.287329
145.430000 43.630000 0.279059
84.360000 44.640000 0.247617
24.390000 54.150000 0.879647
245.230000 55.240000 0.464084
124.900000 60.440000 0.121684
15.600000 61.940000 0.352396
319.780000 73.390000 1.21862
84.340000 90.720000 0.320859
253.570000 92.250000 0.331937
81.870000 108.450000 0.108101
438.960000 120.610000 0.26846
19.950000 140.010000 0.555594
225.240000 144.780000 0.0508096
263.050000 145.350000 0.271033
158.050000 151.440000 0.221
28.930000 154.620000 0.102999
210.090000 155.260000 0.31312
109.480000 157.820000 0.141729
351.410000 157.810000 0.213539
240.840000 161.040000 0.163674
42.580000 164.890000 0.0644927
76.460000 166.480000 0.0801124
263.320000 168.820000 0.387991
37.350000 180.370000 0.228193
140.330000 186.190000 0.0599024
210.730000 198.010000 0.129111
9.230000 198.370000 1.31863
223.840000 203.600000 0.554587
267.620000 205.600000 0.725439
202.050000 210.570000 0.161127
54.610000 211.920000 1.34079
122.720000 219.290000 0.515161
336.570000 233.590000 0.301516
260.710000 233.840000 0.10044
313.150000 237.710000 0.0406749
7.460000 238.970000 1.07206
368.650000 240.430000 1.16367
192.050000 242.900000 0.0679584
66.960000 243.180000 0.222596
147.340000 247.580000 0.26949
208.450000 251.110000 0.324257
206.000000 263.030000 0.0784973
110.920000 267.870000 0.0591029
29.110000 278.300000 0.544293
270.840000 281.600000 0.229866
236.170000 282.390000 0.19325
64.350000 286.240000 0.0632807
335.690000 287.360000 1.18657
199.700000 288.970000 0.0357803
113.970000 289.580000 0.0426767
80.050000 315.920000 0.00569429
65.460000 325.940000 0.0466339
20.310000 328.120000 0.19
215.560000 333.210000 0.175581
49.280000 336.510000 0.0865216
126.880000 350.450000 0.164459
241.690000 353.540000 0.42632
399.660000 359.700000 1.12514
9.470000 363.150000 0.165794
136.500000 365.390000 1.08598
395.990000 386.050000 0.180316
163.490000 390.040000 0.00571357
123.910000 396.310000 0.339427
360.730000 398.250000 0.239367
101.820000 398.560000 0.319119
148.530000 400.030000 0.00495657
377.630000 410.780000 0.395011
133.050000 413.790000 0.120521
95.630000 414.250000 0.194364
177.340000 416.930000 0.326586
119.020000 418.610000 0.154661
429.570000 422.310000 0.84916
214.810000 425.220000 0.309697
316.000000 429.740000 0.16374
332.990000 431.380000 0.291106
143.880000 432.910000 0.108186
383.760000 437.640000 0.355084
294.070000 440.770000 1.69157
266.960000 441.410000 0.51433
